,ricf_oid,ba_cn,ba_nfe,ba_gvm,ba_pgv,ba_ntr,ba_fdt,ba_bn,ba_evl,fa_dine_this,fa_dinu_this,cf_govc,fp_tt_end,Government-Link,Scope,Province
1227,75,上海市慈善基金会,67.0,0,0.0,公募基金会,1994年05月06日,22.0,5A,574870715.38,146611693.21,27144000.0,2673960994.5,GLF,Regional,Shanghai
1228,2481,温州市人民教育基金会,3,0,0,公募基金会,1989-01-08,16.0,4A,"11,824,938.28","14,300,975.69",0.00,"87,254,580.41",GLF,Regional,Zhejiang
1229,1106,天津市鹤童老年公益基金会,1,0,0,非公募基金会,2007-03-05,5.0,4A,"1,198,599.55","75,006.00",0.00,"4,545,369.10",NGF,Regional,Tianjin
1230,3214,陕西省西部发展基金会,3,0,0,公募基金会,2004-12-22,7.0,3A,"90,910.00","337,466.00",0.00,"4,289,966.06",GLF,Regional,Shaanxi
1231,1178,宁波市职工救急济难基金会,0,2,0,非公募基金会,1990-09-17,23.0,未参评,0.00,"1,044,913.62",0.00,"7,094,977.58",GLF,Regional,Zhejiang
1232,2275,浙江省寅幸慈善基金会,3,0,0,非公募基金会,2012-09-04,5.0,未参评,0.00,0.00,0.00,"3,721,539.99",NGF,Regional,Zhejiang
1233,1826,杭州泰商慈善基金会,0,0,0,非公募基金会,2013-07-12,14.0,--,0.00,"2,386,800.00",0.00,"8,904,041.63",GLF,Regional,Zhejiang
1234,2226,浙江富中教育集团教育发展基金会,1,0,0,非公募基金会,2012-10-25,22.0,未参评,0.00,"1,500,000.00",0.00,"98,583,089.68",NGF,Regional,Zhejiang
1235,2658,濮阳市教育发展基金会,3,0,0,公募基金会,2013-01-18,9.0,未参评,"16,185,800.00",0.00,0.00,"31,476,890.45",GLF,Regional,Henan
1236,221,中国友好和平发展基金会,13,0,0,公募基金会,1996-05-15,5.0,4A,"84,439,610.52","2,250,950.92","1,000,000.00","200,055,848.71",GLF,National,Beijing
1237,397,兰州大学教育发展基金会,8,0,0,非公募基金会,2013-03-14,21.0,未参评,"10,821,045.31",0.00,"1,000,000.00","39,839,420.25",GLF,National,Gansu
1238,2838,秦皇岛市志愿服务基金会,5,0,0,非公募基金会,2011-07-08,14.0,5A,0.00,"1,455,595.70",0.00,"5,538,800.67",GLF,Regional,Hebei
1239,2305,浙江省舟山市东海教育基金会,2,1,0,非公募基金会,2004-11-01,8.0,未参评,0.00,"1,120,447.00","800,000.00","10,280,053.80",NGF,Regional,Zhejiang
1240,2480,温州大学教育发展基金会,0,5,0,非公募基金会,2012-05-11,12.0,未参评,0.00,"1,883,284.00",0.00,"27,377,809.56",GLF,Regional,Zhejiang
1241,3010,辽宁省大连海事大学博联助学基金会,0,0,0,非公募基金会,2008-01-08,8.0,3A,"463,000.00","2,594.50",0.00,"8,021,903.36",GLF,Regional,Liaoning
1242,1687,慈溪市人民教育基金会,0,0,0,公募基金会,2009-01-05,7.0,未参评,"2,090,610.60",0.00,"370,000.00","12,106,223.64",GLF,Regional,Zhejiang
1243,3778,陕西璀璨星空基金会,5,0,0,非公募基金会,2014-04-14,3.0,未参评,0.00,0.00,0.00,"4,100,921.62",NGF,Regional,Shaanxi
1244,3118,铁岭市公安民警救助基金会,3,0,0,公募基金会,2009-12-15,3.0,2A,0.00,"1,376,500.00",0.00,"6,966,458.72",GLF,Regional,Liaoning
1245,2107,河南省博研助学基金会,2,0,0,非公募基金会,2006-08-01,5.0,未参评,0.00,0.00,0.00,"895,258.91",GLF,Regional,Henan
1246,125,上海浦东新区社会发展基金会,0.0,0,0.0,公募基金会,1994年04月01日,9.0,4A,12008485.17,4351003.5,0.0,100610183.57,GLF,Regional,Shanghai
1247,3082,重庆协信公益基金会,1,0,0,非公募基金会,2012-07-31,8.0,未参评,0.00,"308,725.00",0.00,"2,148,609.51",NGF,Regional,Chongqing
1248,214,中国初级卫生保健基金会,10,0,1,公募基金会,1996-12-30,21.0,4A,"1,144,130,784.17","9,983,424.58",0.00,"299,253,847.41",GLF,National,Beijing
1249,4236,上海周桐宇公益基金会,1.0,0,0.0,非公募基金会,2015年08月13日,5.0,未参评,0.0,258430.0,0.0,2017957.47,NGF,Regional,Shanghai
1250,2048,河北省公安民警英烈基金会,6,2,0,公募基金会,2009-01-19,19.0,3A,0.00,"2,263,052.00",0.00,"11,383,391.95",GLF,Regional,Hebei
1251,1265,杭州市富阳区人民教育基金会,0,3,0,公募基金会,1988-08-08,13.0,未参评,"15,080,890.00",0.00,0.00,"115,869,508.53",GLF,Regional,Zhejiang
1252,114,上海木兰教育基金会,2.0,0,0.0,非公募基金会,2006年11月09日,11.0,未参评,258932.0,0.0,0.0,2591130.28,NGF,Regional,Shanghai
1253,3508,西安建筑科技大学教育基金会,0,5,0,非公募基金会,2013-07-03,13.0,未参评,"2,080,893.00","25,430,461.04",0.00,"44,191,468.49",GLF,Regional,Shaanxi
1254,2113,河南省大爱文化艺术发展基金会,2,0,0,非公募基金会,2013-08-28,6.0,未参评,0.00,"379,000.00",0.00,"2,590,817.91",NGF,Regional,Henan
1255,2201,浙江中信金通教育基金会,0,0,0,非公募基金会,2008-07-29,7.0,未参评,0.00,0.00,0.00,"7,887,165.52",NGF,Regional,Zhejiang
1256,124,上海沪利历史建筑和都市改造基金会,2.0,0,0.0,非公募基金会,2008年10月09日,8.0,未参评,0.0,275000.0,0.0,2387258.1,GLF,Regional,Shanghai
1257,2294,浙江省理想慈善基金会,3,0,0,非公募基金会,2010-05-21,9.0,未参评,0.00,"339,634.00",0.00,"353,189.64",NGF,Regional,Zhejiang
1258,2167,泉州九中柳文拐助学奖学奖教基金会,1,0,0,非公募基金会,2009-04-21,9.0,未参评,0.00,0.00,0.00,"2,420,560.10",NGF,Regional,Fujian
1259,2859,老牛基金会,29,0,0,非公募基金会,2007-12-04,10.0,5A,0.00,0.00,0.00,"1,595,810,856.72",NGF,Regional,Neimenggu
1260,1811,杭州市江干区人民教育基金会,0,0,0,非公募基金会,1989-03-03,20.0,未参评,"2,050,000.00","3,209.00",0.00,"38,622,775.68",GLF,Regional,Zhejiang
1261,2937,西北工业大学教育基金会,13,0,0,非公募基金会,2007-05-18,7.0,1A,"12,419,025.99","6,860,863.00",0.00,"318,254,380.51",GLF,Regional,Shaanxi
1262,1076,天津市宁鸿涛助学基金会,0,0,0,非公募基金会,2007-09-08,5.0,3A,0.00,0.00,0.00,"1,988,933.68",GLF,Regional,Tianjin
1263,937,宁夏回族自治区同心县同德公益慈善基金会,0,0,0,非公募基金会,2012-08-31,7.0,3A,0.00,"25,000.00","50,000.00","2,059,317.78",GLF,Regional,Ningxia
1264,3829,上海光明眼科医学发展基金会,3.0,0,0.0,非公募基金会,2014年05月29日,5.0,未参评,0.0,13712776.22,0.0,33406.17,NGF,Regional,Shanghai
1265,94,上海市青少年发展基金会,1.0,0,0.0,公募基金会,1992年08月10日,19.0,5A,13985042.15,5500.0,0.0,145278069.98,GLF,Regional,Shanghai
1266,2958,贵州文化薪火乡村发展基金会,4,0,0,非公募基金会,2007-08-20,6.0,未参评,"2,339,160.00","11,339.30",0.00,"2,876,061.97",NGF,Regional,Guizhou
1267,825,南安市李德茂教育基金会,3,0,0,非公募基金会,2009-12-05,12.0,未参评,0.00,"921,300.00",0.00,"5,174,037.24",NGF,Regional,Fujian
1268,1814,杭州市老龄事业发展基金会,0,0,0,公募基金会,1988-12-08,16.0,--,"2,200,000.00",0.00,"1,440,000.00","21,407,363.24",GLF,Regional,Zhejiang
1269,3844,黑龙江科技大学教育发展基金会,4,0,0,非公募基金会,2014-05-27,11.0,未参评,"65,000.00",0.00,0.00,"2,351,045.96",GLF,Regional,Heilongjiang
1270,2668,爱慕公益基金会,2,0,0,非公募基金会,2013-11-11,5.0,未参评,"1,674,662.11",0.00,0.00,"33,383,866.67",NGF,National,Beijing
1271,1145,宁夏正丰慈善基金会,0,0,0,非公募基金会,2013-10-30,6.0,未参评,0.00,"1,200,000.00",0.00,"1,020,847.02",NGF,Regional,Ningxia
1272,1752,新疆维吾尔自治区资助教育基金会,2,0,0,公募基金会,2011-06-17,5.0,4A,"3,256,425.55",0.00,0.00,"4,600,943.70",GLF,Regional,Xinjiang
1273,4081,兰州市公安民警抚恤救助基金会,0,4,0,公募基金会,2014-01-24,20.0,--,0.00,"1,600.00",0.00,"6,409,962.39",GLF,Regional,Gansu
1274,3014,辽宁省妇女儿童基金会,0,0,0,公募基金会,2005-06-06,21.0,--,"7,154,392.00","10,031.00",0.00,"17,360,325.68",GLF,Regional,Liaoning
1275,239,中国教育发展基金会,11,0,1,公募基金会,2003-12-16,18.0,5A,"237,638,908.19","381,535.48","1,994,000,000.00","546,067,783.38",GLF,National,Beijing
1276,3361,宁夏回族自治区扶贫基金会,5,0,1,公募基金会,1996-06-18,26.0,未参评,"84,063,608.50","56,360.00","812,305.00","85,671,271.47",GLF,Regional,Ningxia
1277,2229,浙江工业大学教育基金会,3,0,0,非公募基金会,2012-11-14,13.0,未参评,"6,565,730.00",0.00,0.00,"21,576,401.33",GLF,Regional,Zhejiang
1278,1097,天津市老年基金会,5,0,0,公募基金会,1992-07-01,6.0,3A,0.00,"563,500.00",0.00,"17,201,456.05",GLF,Regional,Tianjin
1279,1190,安吉县企业家助学基金会,3,0,0,非公募基金会,2006-11-13,9.0,未参评,0.00,0.00,0.00,"3,446,191.91",NGF,Regional,Zhejiang
1280,971,嘉兴市教育基金会,1,0,0,公募基金会,1989-03-28,12.0,未参评,"1,243,600.00",0.00,0.00,"65,116,284.94",GLF,Regional,Zhejiang
1281,3016,辽宁省教育基金会,4,0,0,公募基金会,1988-09-10,11.0,5A,"7,123,309.88",0.00,0.00,"23,245,501.88",GLF,Regional,Liaoning
1282,284,中远海运慈善基金会,6,0,0,非公募基金会,2005-12-20,17.0,3A,"20,822,822.90","205,000.00",0.00,"440,635,271.01",NGF,National,Beijing
1283,2997,辽宁光达优抚爱心基金会,2,0,0,非公募基金会,2009-07-30,5.0,3A,0.00,0.00,0.00,"2,611,754.23",NGF,Regional,Liaoning
1284,389,保定军校基金会,8,0,0,非公募基金会,2005-04-14,9.0,4A,0.00,"45,199.37",0.00,"4,114,909.56",GLF,Regional,Hebei
1285,1337,山西省振兴京剧基金会,1,0,0,非公募基金会,2008-12-08,8.0,3A,0.00,0.00,0.00,"7,193,686.82",GLF,Regional,Shanxi
1286,3510,西安科技大学教育基金会,0,0,0,非公募基金会,2013-07-03,9.0,未参评,"716,464.00",0.00,0.00,"8,264,073.89",GLF,Regional,Shaanxi
1287,2800,福建省残疾人福利基金会,8,0,0,公募基金会,2006-07-21,19.0,5A,"9,366,600.00","12,839,771.46","1,190,000.00","28,437,921.50",GLF,Regional,Fujian
1288,3173,陕西师范大学教育基金会,4,0,0,非公募基金会,2011-02-18,16.0,4A,0.00,"19,742,962.89",0.00,"39,310,789.48",GLF,Regional,Shaanxi
1289,1619,广西协力扶助基金会,1,0,1,非公募基金会,2006-12-22,19.0,5A,0.00,"9,530,018.42",0.00,"8,370,254.04",GLF,Regional,Guangxi
1290,1372,巴彦淖尔市人民教育基金会,3,0,0,公募基金会,1995-05-01,6.0,3A,0.00,"145,200.00",0.00,"12,078,450.03",GLF,Regional,Neimenggu
1291,1651,建德市老龄事业发展基金会,2,0,0,公募基金会,2010-07-07,15.0,未参评,0.00,"665,000.00",0.00,"5,956,117.09",GLF,Regional,Zhejiang
1292,2952,詹天佑科学技术发展基金会,7,0,1,非公募基金会,2005-12-17,23.0,3A,0.00,"1,305,339.81",0.00,"34,864,001.22",GLF,National,Beijing
1293,340,云南省残疾人福利基金会,8,1,0,公募基金会,1986-04-16,7.0,未参评,"15,965,372.70",0.00,0.00,"12,165,910.89",GLF,Regional,Yunnan
1294,1344,山西省晋驹科教基金会,8,0,0,非公募基金会,1996-04-01,7.0,--,0.00,0.00,0.00,"13,802,105.85",NGF,Regional,Shanxi
1295,2978,贵州省贵阳市生态文明基金会,4,1,1,公募基金会,2007-11-14,23.0,4A,"30,070,840.00",0.00,0.00,"72,655,025.73",GLF,Regional,Guizhou
1296,3085,重庆市万州区教育基金会,3,0,0,非公募基金会,2011-09-02,14.0,3A,"3,715,000.00","197,255.76",0.00,"14,166,092.48",GLF,Regional,Chongqing
1297,1095,天津市网球发展基金会,2,0,0,公募基金会,1999-12-22,5.0,3A,0.00,0.00,0.00,"13,823,393.30",GLF,Regional,Tianjin
1298,1186,宁波诺丁汉大学教育发展基金会,1,0,0,非公募基金会,2012-09-04,5.0,未参评,0.00,"375,692.26",0.00,"53,594,787.93",NGF,Regional,Zhejiang
1299,2285,浙江省扶贫基金会,1,0,1,公募基金会,1992-06-01,12.0,4A,0.00,"5,579,380.00",0.00,"24,000,372.68",GLF,Regional,Zhejiang
1300,25,上海医学创新发展基金会,5.0,1,0.0,非公募基金会,2012年12月05日,9.0,未参评,6018000.0,0.0,0.0,4717030.89,GLF,Regional,Shanghai
1301,1364,岱山县人民教育基金会,0,0,0,公募基金会,2009-02-18,15.0,未参评,0.00,"3,272,400.40",0.00,"9,861,352.00",GLF,Regional,Zhejiang
1302,2795,福建省扶贫基金会,8,0,1,公募基金会,1993-04-27,24.0,5A,"3,441,000.00","9,014,738.00","11,970,000.00","27,441,440.16",GLF,Regional,Fujian
1303,3967,浙江天景生公益基金会,6,0,0,非公募基金会,2014-08-15,5.0,未参评,0.00,"650,000.00",0.00,"13,901,457.22",NGF,Regional,Zhejiang
1304,1635,广西民族大学教育基金会,3,0,0,非公募基金会,2012-06-08,11.0,未参评,"19,032,361.00",0.00,0.00,"11,829,056.57",GLF,Regional,Guangxi
1305,3013,辽宁省大连理工大学教育发展基金会,6,0,1,非公募基金会,发起人,12.0,3A,"10,390,252.76","9,546,646.47",0.00,"56,165,679.22",GLF,Regional,Liaoning
1306,3606,浙江省美丽洲教育基金会,1,0,0,非公募基金会,2013-11-01,9.0,未参评,0.00,"9,643,099.00",0.00,"14,711,870.84",NGF,Regional,Zhejiang
1307,2312,浙江省青年创业就业基金会,1,1,0,公募基金会,2009-12-28,21.0,5A,"2,212,460.98",0.00,"100,000.00","14,698,034.07",GLF,Regional,Zhejiang
1308,3339,齐齐哈尔大学教育发展基金会,0,11,0,非公募基金会,2012-09-21,17.0,未参评,"512,000.00","237,000.00",0.00,"2,882,737.70",GLF,Regional,Heilongjiang
1309,2304,浙江省舟山中浪慈善基金会,4,0,0,非公募基金会,2010-08-11,7.0,未参评,0.00,0.00,0.00,"25,223,374.32",NGF,Regional,Zhejiang
1310,2488,温州市温商慈善基金会,1,0,0,非公募基金会,2012-11-13,11.0,未参评,0.00,"1,990,400.00",0.00,"5,281,790.09",GLF,Regional,Zhejiang
1311,2134,河南省浙鑫助残救孤基金会,3,0,0,非公募基金会,2011-03-24,5.0,未参评,"200,000.00",0.00,0.00,"2,077,989.71",NGF,Regional,Henan
1312,2126,河南省慈鑫福利基金会,1,0,0,非公募基金会,2009-10-29,5.0,--,0.00,0.00,"5,987.00","2,226,118.57",NGF,Regional,Henan
1313,1802,杭州市人民教育基金会,0,0,0,公募基金会,1995-05-31,10.0,--,0.00,315.28,0.00,"9,451,181.15",GLF,Regional,Zhejiang
1314,143,上海联和新泰战略研究与发展基金会,1.0,0,0.0,非公募基金会,2001年02月12日,5.0,未参评,0.0,0.0,0.0,117942837.61,NGF,Regional,Shanghai
1315,363,亿利公益基金会,1,0,0,非公募基金会,2011-05-16,5.0,未参评,0.00,"25,377,130.30",0.00,"20,560,073.49",NGF,National,Beijing
1316,4119,上海市自然而然中医药发展基金会,0.0,0,0.0,非公募基金会,2014年12月05日,7.0,未参评,0.0,271150.0,0.0,2089004.3,NGF,Regional,Shanghai
1317,2032,沈阳市教育基金会,9,0,0,公募基金会,2005-03-23,14.0,5A,"4,200,000.00","22,393,182.15",0.00,"32,832,865.58",GLF,Regional,Liaoning
1318,3587,盘锦市公安民警英烈救助基金会,2,1,0,公募基金会,2012-08-29,25.0,未参评,0.00,"1,700,000.00",0.00,"4,553,544.87",GLF,Regional,Liaoning
1319,3497,铁岭市教育基金会,4,0,0,公募基金会,2007-08-31,17.0,3A,"2,985,000.00",0.00,0.00,"5,028,109.38",GLF,Regional,Jiangsu
1320,74,上海市徐汇区教育基金会,2.0,0,0.0,公募基金会,1992年03月18日,14.0,未参评,9171371.62,0.0,0.0,31540243.28,GLF,Regional,Shanghai
1321,1182,宁波市镇海区人民教育基金会,1,0,0,公募基金会,1989-01-07,5.0,未参评,"1,491,063.40",0.00,0.00,"48,339,530.83",GLF,Regional,Zhejiang
1322,3690,上海市志愿服务公益基金会,6.0,0,0.0,公募基金会,2014年02月21日,7.0,未参评,12648291.48,2816416.5,0.0,59285554.67,GLF,Regional,Shanghai
1323,241,中国文学艺术基金会,23,0,2,公募基金会,1994-02-18,24.0,5A,"34,920,565.00","34,312,458.18","139,709,500.00","222,196,278.68",GLF,National,Beijing
1324,90,上海市长宁区教育基金会,0.0,0,0.0,公募基金会,1992年05月28日,25.0,3A,0.0,3512942.4,0.0,34624948.21,GLF,Regional,Shanghai
1325,4140,上海大慈公益基金会,2.0,0,0.0,非公募基金会,2014年12月17日,24.0,未参评,0.0,1650479.74,0.0,36522668.67,NGF,Regional,Shanghai
1326,1639,广西老年基金会,5,0,1,公募基金会,1990-05-25,20.0,5A,0.00,"57,184.97","800,000.00","8,071,598.64",GLF,Regional,Guangxi
1327,48,上海天下文化发展基金会,4.0,0,0.0,非公募基金会,2009年12月17日,5.0,未参评,0.0,200000.0,0.0,3384915.49,NGF,Regional,Shanghai
1328,66,上海市嘉定区教育奖励基金会,3.0,0,0.0,公募基金会,1992年03月12日,21.0,未参评,1292030.0,0.0,0.0,27402096.68,GLF,Regional,Shanghai
1329,2240,浙江毓芳慈善基金会,3,0,0,非公募基金会,2010-07-16,6.0,4A,0.00,"1,536,804.00",0.00,"3,097,214.82",NGF,Regional,Zhejiang
1330,319,云南士恒教育基金会,2,0,0,非公募基金会,2009-11-09,6.0,3A,0.00,"1,130,000.00",0.00,"2,107,077.18",NGF,Regional,Yunnan
1331,103,上海恩德公益基金会,0.0,0,0.0,非公募基金会,2010年08月24日,5.0,未参评,0.0,0.0,0.0,4650342.11,NGF,Regional,Shanghai
1332,2670,牡丹江市公安民警救助基金会,3,6,0,公募基金会,2011-04-27,11.0,未参评,0.00,"200,000.00",0.00,"15,328,265.50",GLF,Regional,Heilongjiang
1333,150,上海长江出版交流基金会,0.0,0,0.0,非公募基金会,2006年09月27日,5.0,未参评,0.0,0.0,2900000.0,9477165.87,NGF,Regional,Shanghai
1334,2495,温州市鹿城区人民教育基金会,0,0,0,公募基金会,2005-09-27,11.0,未参评,"2,016,800.00",0.00,"100,000.00","5,017,022.19",GLF,Regional,Zhejiang
1335,136,上海真爱梦想公益基金会,56.0,0,0.0,公募基金会,2008年08月14日,7.0,5A,88578110.65,2174288.96,0.0,155130784.84,NGF,Regional,Shanghai
1336,3104,重庆金平法学教育基金会,1,0,0,非公募基金会,2010-08-20,13.0,2A,0.00,"2,634,300.00",0.00,"7,914,381.51",GLF,Regional,Chongqing
1337,3911,云南唯真教育基金会,0,0,0,非公募基金会,2014-07-14,5.0,未参评,0.00,"500,000.00",0.00,"2,022,448.16",NGF,Regional,Yunnan
1338,3712,上海市见义勇为基金会,7.0,0,0.0,公募基金会,2014年03月03日,18.0,未参评,500000.0,2640600.0,80000.0,43941324.19,GLF,Regional,Shanghai
1339,2100,河南省公安民警英烈基金会,5,1,0,公募基金会,2006-02-21,20.0,未参评,0.00,"5,021,000.00","4,000,000.00","30,783,448.85",GLF,Regional,Henan
1340,219,中国华文教育基金会,11,0,1,公募基金会,2004-09-30,21.0,4A,"6,000,000.00","93,809,734.87",0.00,"109,800,549.44",GLF,National,Beijing
1341,1733,新奥公益慈善基金会,5,0,0,非公募基金会,2005-12-25,12.0,5A,"6,386,760.00","33,171,200.00",0.00,"34,498,538.63",NGF,Regional,Hebei
1342,224,中国听力医学发展基金会,10,0,0,公募基金会,1995-04-06,13.0,2A,"16,366,496.26","642,612.60",0.00,"20,093,698.90",GLF,National,Beijing
1343,1652,建德市见义勇为基金会,3,2,0,公募基金会,2008-06-26,20.0,未参评,0.00,0.00,0.00,"11,293,406.15",GLF,Regional,Zhejiang
1344,2823,福建省黄仲咸教育基金会,18,0,2,非公募基金会,2004-09-28,10.0,未参评,0.00,0.00,0.00,"215,349,730.63",NGF,Regional,Fujian
1345,1409,平顶山市人民教育基金会,4,0,0,公募基金会,1991-06-12,5.0,未参评,0.00,"254,850.00",0.00,"4,793,069.24",GLF,Regional,Henan
1346,8,三江源生态保护基金会,4,0,1,公募基金会,2012-10-22,13.0,未参评,"350,000.00","300,000.00",0.00,"31,219,036.33",GLF,Regional,Qinghai
1347,3354,宁夏煤炭职工扶贫济困基金会,0,6,0,,2005年05月16日,,4A,0.00,"2,011,400.00",0.00,"8,884,627.89",NGF,Regional,Ningxia
1348,3354,宁夏回族自治区煤炭职工扶贫济困基金会,0,0,0,公募基金会,2005-05-16,7.0,,0.00,"2,011,400.00",0.00,"8,884,627.89",NGF,Regional,Ningxia
1349,2272,浙江省宁海县人民教育基金会,4,0,0,公募基金会,1989-05-03,24.0,5A,"37,493,902.16","367,483.37","265,000.00","44,213,934.48",GLF,Regional,Zhejiang
1350,826,南安市石井创新社会管理公益基金会,4,0,0,非公募基金会,2012-05-28,20.0,3A,0.00,"1,090,000.00",0.00,"3,155,886.36",GLF,Regional,Fujian
1351,121,上海汤臣慈善基金会,0.0,0,0.0,非公募基金会,2012年09月29日,7.0,未参评,0.0,50000.0,0.0,2278228.86,NGF,Regional,Shanghai
1352,980,四川大学教育基金会,13,0,0,非公募基金会,2010-03-22,15.0,4A,"81,905,465.38",0.00,"1,000,000.00","194,455,122.02",GLF,National,Sichuan
1353,337,云南省扶贫基金会,7,0,3,公募基金会,1992-11-01,5.0,3A,"8,201,000.07",0.00,0.00,"29,321,492.45",GLF,Regional,Yunnan
1354,1357,山西省通力达司法救济基金会,0,0,0,非公募基金会,2012-12-06,7.0,3A,0.00,"183,000.00",0.00,"2,262,752.69",NGF,Regional,Shanxi
1355,2704,甘肃省残疾人福利基金会,15,0,0,公募基金会,2007-11-29,19.0,5A,"31,395,338.78","5,325,000.00","1,670,560.00","9,900,411.22",GLF,Regional,Gansu
1356,2981,贵州省遵义市见义勇为基金会,1,1,0,公募基金会,2011-09-08,25.0,3A,0.00,0.00,0.00,"7,204,766.85",GLF,Regional,Jiangsu
1357,3316,黑龙江省体育发展基金会,1,0,0,公募基金会,2010-08-19,6.0,--,0.00,"231,510.00",0.00,"4,974,364.77",GLF,Regional,Heilongjiang
1358,2811,福建省石狮市卢祖荫教育基金会,0,0,0,非公募基金会,2008-12-01,5.0,未参评,0.00,"225,000.00",0.00,"5,270,353.44",NGF,Regional,Fujian
1359,295,乌兰夫基金会,3,0,1,公募基金会,1991-08-21,7.0,5A,0.00,0.00,0.00,"201,512,481.82",GLF,Regional,Neimenggu
